PUBCHEM_CID,cyp2c19_action,cyp2c19_warning,cyp2c19_conclusion,cyp2c19_score,cyp2d6_action,cyp2d6_warning,cyp2d6_conclusion,cyp2d6_score,cyp3a4_action,cyp3a4_warning,cyp3a4_conclusion,cyp3a4_score,cyp1a2_action,cyp1a2_warning,cyp1a2_conclusion,cyp1a2_score,cyp2c9_action,cyp2c9_warning,cyp2c9_conclusion,cyp2c9_score,Cano_Smile,XlogP
5769124,1,0,Active,84,0,0,Inactive,0,1,0,Active,86,0,0,Inactive,0,1,0,Active,63,COc1cc(C=C(C#N)c2nc3ccccc3[nH]2)ccc1OCC(=O)Nc1ccccc1C,4.5
5770206,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,85,0,0,Inactive,0,1,0,Active,43,Cc1ccc(C(=O)NNC(=O)CSc2nnc3c(n2)[nH]c2ccc(F)cc23)cc1,2.9
5771241,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,Cc1ccccc1C(=O)NC(=Cc1ccc(-c2cccnc2Cl)o1)C(=O)NCCCN1CCN(C)CC1,3.9
5771518,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COC1C(O)C(C)OC(OC2C(Oc3cccc4c(O)c5c(=O)oc6ccc(C)c7c(=O)oc(c34)c5c67)OC(C)C(O)C2O)C1O,2.1
5771520,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(CCC(C)=NO)=NO,0.1
5771523,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC1(C)C2CCC1(CC(=O)O)C(Cl)C2,2.7
5771527,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(CNC(N)=O)NC(N)=O,-1.9
5771532,1,0,Active,44,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,89,1,0,Active,45,Clc1ccccc1C=Cc1ccnc2ccccc12,5.1
5771541,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,7.1
5771544,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,c1ccc(C(c2cccc3c2ccc2ccccc23)C(c2ccccc2)c2cccc3c2ccc2ccccc23)cc1,12
5771545,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1cc(C)cc(OC)c1C=CC(=O)O,2.2
5771547,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)C(=Cc1ccc(O)cc1)c1cccc2ccccc12,4.4
5771566,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(N=C(N)N)C(=O)O,-1.2
5771570,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,7.4
5771576,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC12CN(CC[N+](C)(C)C)CC1(C)C1CCC2O1,1.6
5771577,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC12CCC(CN(CCC[N+](C)(C)C)C1)C2(C)C,3
5771583,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NC1=C2NC=NC2N(CC=Cc2ccccc2)C=N1,0.4
5771590,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1ccc(CNC(C)C(=O)O)cc1,-1
5771605,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,91,0,0,Inactive,0,CN(N=O)c1ccc(C=Cc2ccnc3ccccc23)cc1,4.3
5771618,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)C=C(C(=O)O)C12CCN3CC4=CCOC5CC(=O)NC1C5C4CC32,-3.4
5771627,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)C=CC(=O)N1Cc2cc3ccccc3nc2C1,0.9
5771628,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)CC(Cc1ccc2c(c1)OCO2)C(=O)O,1.2
5771634,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(CN(C)C)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,4.7
5771635,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C=CC1(O)C(C)=CC(=O)CC1(C)C)=CC(=O)O,1.6
5771638,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,91,0,0,Inactive,0,COc1cc2ccc(C(C)NCC#N)cc2cc1OC,2.7
5771669,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COC(NC(N)=O)C(=O)O,-1.5
5771684,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,N#CC(C(=O)O)C(c1c(Cl)cccc1Cl)C(C#N)C(=O)O,2.2
5771693,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NC(=O)CC=CCC(N)=O,-1.4
5771702,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)C=CC(=O)Nc1ncn[nH]1,-0.7
5771777,1,0,Active,41,0,0,Inactive,0,1,0,Active,84,0,0,Inactive,0,1,0,Active,84,COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N4CCCC4)n(Cc4ccc(OC(F)(F)F)cc4)c3CC2CN1C(=O)c1ccccc1,6.8
5771783,1,0,Active,86,1,0,Active,43,1,0,Active,85,1,0,Active,41,1,0,Active,86,CCCC=C(CCC)C(NS(=O)(=O)c1cccs1)c1ccc(C(=O)OC)cc1,5.9
5771785,1,0,Active,43,0,0,Inactive,0,1,0,Active,41,1,0,Active,44,1,0,Active,42,CCCCC=CC(NC(=O)c1ccccc1)c1ccccc1,5.3
5771786,1,0,Active,85,1,0,Active,43,1,0,Active,44,1,0,Active,86,1,0,Active,83,CCCCC=CC(NC(=O)CCc1ccccc1)c1ccccc1,5.5
5771792,1,0,Active,85,0,0,Inactive,0,1,0,Active,41,1,0,Active,87,1,0,Active,88,CCCCC=CC(NC(=O)c1cccs1)c1ccccc1,5.3
5771794,1,0,Active,46,1,0,Active,87,1,0,Active,41,1,0,Active,85,1,0,Active,43,CCCCC=CC(NC(=O)Oc1cccc(C(F)(F)F)c1)c1ccccc1,6.5
5771800,1,0,Active,89,0,0,Inactive,0,1,0,Active,41,1,0,Active,86,1,0,Active,82,CCCCC1CC1C(NC(=O)c1ccccc1)c1ccccc1,5.5
5771805,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCCCC1CC1C(NC(=O)c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,8.8
5771810,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,1,0,Active,63,CCCCC1CC1C(NS(=O)(=O)c1cccc2cccnc12)c1ccc(-c2ccccc2)cc1,7.1
5771815,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC1(C(NC(=O)c2ccccc2)c2ccc(-c3ccccc3)cc2)CC1C1CCCCC1,8.1
5771816,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,CC1(C(NS(=O)(=O)c2cccc3cccnc23)c2ccc(-c3ccccc3)cc2)CC1C1CCCCC1,8.1
5771818,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC1(C(NC(=O)Cc2ccc(C(F)(F)F)cc2)c2ccc(-c3ccccc3)cc2)CC1C1CCCCC1,9
5771830,1,0,Active,92,0,0,Inactive,0,1,0,Active,83,1,0,Active,87,1,0,Active,86,CCCCC1CC1C(NC(=O)c1cccs1)c1ccc(Cl)cc1,6.2
5771834,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCCC1CC1(CCC)C(NC(=O)c1ccc(-c2ccccc2)cc1)c1cccc(Cl)c1,8.5
5771836,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC1(C(NC(=O)c2ccc(-c3ccccc3)cc2)c2ccc(Cl)cc2)CC1C1CCCCC1,8.8
5771838,1,0,Active,88,0,0,Inactive,0,1,0,Active,63,1,0,Active,42,1,0,Active,87,CCCCC1CC1C(NC(=O)c1cccs1)c1ccccc1C(F)(F)F,6.4
5771846,1,0,Active,87,0,0,Inactive,0,1,0,Active,64,1,0,Active,43,1,0,Active,85,CCCC=C(CCC)C(NC(=O)c1cccs1)c1ccc(C(=O)OC)cc1,6.2
5771859,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCCC=C(CCC)C(NC(=O)OCC(C)C)c1ccccc1,6.4
5791891,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,CN(C)C(CN1CCN(C=O)CC1)=C1N=C(c2ccccc2)OC1=O,1
5892636,1,0,Active,41,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,1,0,Active,90,COc1cccc(C(O)=C2C(=O)C(=O)N(Cc3cccnc3)C2c2ccco2)c1,2.5
5898736,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN(C=CC(=O)C(F)(F)F)Cc1ccccc1,2.9
5909558,1,0,Active,44,1,0,Active,40,0,0,Inactive,0,1,0,Active,84,0,0,Inactive,0,Clc1cccc(Cl)c1CSc1nnc(C=Cc2ccccc2)o1,5.7
5911851,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,91,0,0,Inactive,0,0,0,Inactive,0,Cc1ccc(NC(=O)NC=Cc2ccc(Cl)cc2)cc1,3.9
5914430,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1ccc(C=NNC(=O)c2cc(OCC(F)(F)F)ccc2OCC(F)(F)F)cc1,5.4
5916970,1,0,Active,86,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,85,0,0,Inactive,0,O=C(C=Cc1ccc2ccccc2c1)c1ccoc1,4
5924208,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,44,1,0,Active,87,1,0,Active,41,O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1,4.6
5933290,1,0,Active,44,1,0,Active,43,0,0,Inactive,0,1,0,Active,63,1,0,Active,44,O=[N+]([O-])c1ccc(NN=Cc2cccn2-c2ccccc2)nc1,3.4
5934765,1,0,Active,86,0,0,Inactive,0,1,0,Active,63,1,0,Active,42,1,0,Active,44,COc1ccc(C(C#N)=Cc2c(-c3ccc(Cl)cc3)nc3c(C)cccn23)cc1,6.2
5938244,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN(C)c1ccc(C=c2sc3nc(-c4ccccc4)nn3c2=O)cc1,4.4
5947041,1,0,Active,43,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,CC1(C)CC(=O)CC(=NNC(=O)CCCOc2ccc(Cl)cc2Cl)C1,4.3
5951878,1,0,Active,41,0,0,Inactive,0,1,0,Active,41,1,0,Active,43,0,0,Inactive,0,O=C(C=C1NCC2c3ccccc3CCN2C1=O)c1ccccc1,2.8
6026898,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,Cc1ccc(S(N)(=O)=O)cc1NC(=O)C=Cc1cccs1,1.8
6040132,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(=NS(=O)(=O)c1ccc(Cl)c(Cl)c1)OCC(C)(C)C,4.5
6052865,1,0,Active,41,0,0,Inactive,0,1,0,Active,86,0,0,Inactive,0,1,0,Active,42,Cc1ccc(S(=O)(=O)C(C#N)=Cc2c(N3CC(C)OC(C)C3)nc3ccccn3c2=O)cc1,2.5
6088749,1,0,Active,41,0,0,Inactive,0,1,0,Active,41,1,0,Active,41,0,0,Inactive,0,CC(C)C(NC(=O)c1ccc2c(c1)OCO2)C(=O)NN=Cc1ccco1,2.8
6091659,1,0,Active,45,1,0,Active,94,1,0,Active,84,1,0,Active,86,0,0,Inactive,0,COc1cc(C=C(C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,3.6
6139879,1,0,Active,86,0,0,Inactive,0,1,0,Active,41,1,0,Active,85,1,0,Active,41,Cc1cccc2c1OCCC2=NNC(=O)COc1ccccc1,3.2
6269993,1,0,Active,67,1,0,Active,67,1,0,Active,86,1,0,Active,68,1,0,Active,68,CC(CN1C(=O)C(=Cc2ccc(C#N)cc2)NC1=S)Cn1ccnc1,2.1
6270538,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,0,0,Inactive,0,0,0,Inactive,0,COc1ccc(CNC(=O)C=Cc2ccc(OCCCF)cc2)cc1,3.8
6283348,1,0,Active,46,0,0,Inactive,0,1,0,Active,84,1,0,Active,41,1,0,Active,84,COc1ccc(CN2C(=O)c3ccccc3C(C=NOCc3ccc(F)cc3)C2=O)cc1,4.2
6288083,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,64,0,0,Inactive,0,0,0,Inactive,0,CCOc1cc(C=C2NC(=O)N(CC(=O)Nc3cccc(C)c3)C2=O)ccc1OC,2.8
6292205,1,0,Active,63,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,86,0,0,Inactive,0,O=C(ON=Cc1ccc(N2CCCCC2)c([N+](=O)[O-])c1)c1cccc(Cl)c1,4.8
6292742,1,0,Active,90,0,0,Inactive,0,1,0,Active,64,1,0,Active,87,0,0,Inactive,0,Cc1ccc(C=C2NC(=O)N(Cc3ccccc3)C2=O)s1,2.9
6343586,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,85,0,0,Inactive,0,1,0,Active,41,Cc1ccc(S(=O)(=O)N=C(Nc2c(C)n(C)n(-c3ccccc3)c2=O)c2ccc(Cl)cc2)cc1,6
6370262,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(=NNS(=O)(=O)c1ccc(C)cc1)P(=O)(O)O,-0.3
6402388,1,0,Active,89,1,0,Active,43,0,0,Inactive,0,1,0,Active,88,1,0,Active,41,O=C(CSc1nnc2c3ccccc3c3ccccc3c2n1)Nc1ccccc1F,4.1
6402471,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,87,1,0,Active,41,Brc1ccc(-c2nnc(-c3ccccc3)c(N3CCSCC3)n2)cc1,4.1
6402472,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,87,1,0,Active,42,Clc1ccc(-c2nnc(-c3ccccc3)c(N3CCSCC3)n2)cc1,4
6407444,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)NC(=O)C(=NO)c1ccccc1,2.7
6412241,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)C(Cc1cn[nH]n1)=NO,-0.2
6412256,1,0,Active,43,1,0,Active,40,0,0,Inactive,0,1,0,Active,41,1,0,Active,43,Cc1ccc(CSc2nnc3c(n2)OC2(Nc4ccccc4-3)C(=O)Nc3ccc(F)cc32)cc1,4.3
6413218,1,0,Active,87,1,0,Active,42,1,0,Active,41,1,0,Active,40,1,0,Active,64,Cc1cccc(NC(=O)CSc2nnc(-c3ccco3)c(-c3ccco3)n2)c1C,3.2
6415102,1,0,Active,87,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,87,1,0,Active,42,FC(F)(F)c1cccc(Oc2nc(-c3ccccc3)nnc2C(F)(F)F)c1,4.5
6419589,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC1COC(=O)C(C)NC(=O)C(C)COC(=O)C(C)NC1=O,0.3
6419696,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COC1COC(=O)C(C)NC(=O)C(C)COC(=O)CCCC1C,1.4
6518340,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)C(OCc1ccccc1)C(C)C=NOCC(C)C(OCc1ccccc1)C(C)C,7.1
6518394,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)=NOC(C)c1cn(C(CO)Cc2ccccc2)nn1,1.5
6518396,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)=NOCC(C)C(OCc1ccccc1)C(C)C,4.1
6518404,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,0,0,Inactive,0,1,0,Active,43,CON=Cc1ccc(C(=O)N2C(C(=O)OC)CCC(C)C2c2ccc(C)cc2)cc1,4.6
6518409,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CON=CC(C)C(OCc1ccccc1)C(C)C,3.6
6529568,1,0,Active,42,0,0,Inactive,0,1,0,Active,85,1,0,Active,85,1,0,Active,42,COc1ccc(C=C2NC(=S)N(CC3CCCO3)C2=O)c(OC)c1,2.2
6541429,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,0.6
6560359,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CNCC(O)C(O)C(O)C(O)CO,-2.8
6602484,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN1C2CCCC1CC(=O)C2,0.7
6603694,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CNC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O,-1.1
6603697,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NCC=CC(=O)O,-3.2
6603698,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,40,0,0,Inactive,0,0,0,Inactive,0,Nc1ccc(CCNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc1,0.9
6603705,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,[N-]=[N+]=Nc1ccc(C(=O)CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc1,-1.8
6603706,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(=O)OC(C)C[N+](C)(C)C,0.6
6603709,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,84,0,0,Inactive,0,0,0,Inactive,0,CC12CCC3C(CCC4=C(O)C(=O)CCC43C)C1CCC2=O,2.6
6603710,1,0,Active,97,1,0,Active,82,1,0,Active,88,1,0,Active,91,1,0,Active,87,CCS(=O)(=O)Nc1cccc(C(=C2CCCCC2)c2cnc[nH]2)c1,3.5
6603714,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)(C)c1onc(OCP(=O)(O)O)c1CC(N)C(=O)O,-2.7
6603716,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C=CC=C(C)C=CC1=C(C)C(O)C(=O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(O)C(=O)CC1(C)C,9.1
6603717,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,Nc1ccc(N2C(=O)c3ccccc3C2=O)c(Cl)c1,2.3
6603723,0,0,Inactive,0,1,0,Active,83,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,c1ccc(CN(Cc2ncc[nH]2)c2ccccc2)cc1,3.2
6603725,0,0,Inactive,0,1,0,Active,87,1,0,Active,85,0,0,Inactive,0,0,0,Inactive,0,C=CCc1ccccc1OCC(O)CNC1(C)CCCC(C(C)(C)NC(=O)CBr)C1,4.3
6603736,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,83,0,0,Inactive,0,0,0,Inactive,0,O=C1OC(=CBr)CCC1c1cccc2ccccc12,4.2
6603753,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC1OC(C[N+](C)(C)C)CS1,1.2
6603759,0,0,Inactive,0,1,0,Active,40,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,2.6
6603762,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,OCC1OC(O)C(Cl)C(O)C1O,-1.3
6603771,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1.5
6603778,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1O,-0.1
6603791,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,1.9
6603794,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,40,0,0,Inactive,0,0,0,Inactive,0,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,2
6603796,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NC1CCc2cc(O)c(O)cc2C1,1.4
6603797,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,CN1CCc2cc(O)cc3c2C1Cc1ccc(O)c(O)c1-3,1.9
6603806,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NCCCC(N)(C(=O)O)C(F)F,-2.9
6603807,0,0,Inactive,0,1,0,Active,40,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCCN1CCCC(c2cccc(C#N)c2)C1,3.1
6603809,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6COC(=O)C6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,-1.2
6603810,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCC(C)C1CNC(C(=O)O)C1CC(=O)O,-1.2
6603816,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN(C)C(=O)N=NC(=O)N(C)C,0.2
6603817,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,3.2
6603824,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Clc1ccc(N2CC3CCC(C2)N3)nn1,1.2
6603836,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC,7.6
6603844,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCC1(C)CC(=O)NC1=O,0.4
6603849,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NS(=O)Oc1cc(C(=O)O)c(NCc2ccco2)cc1Cl,2.6
6603853,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,3
6603855,1,0,Active,86,1,0,Active,40,1,0,Active,84,1,0,Active,83,1,0,Active,40,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1)OCO3,3.3
6603871,1,0,Active,84,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,3.2
6603875,0,0,Inactive,0,1,0,Active,90,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,CC(C)NC(C)Cc1ccc(I)cc1,3.6
6603879,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,C[NH2+]CCCCC[NH2+]CCC1CC2CCCC(C2)C1,4.4
6603881,1,0,Active,98,1,0,Active,88,1,0,Active,88,1,0,Active,93,1,0,Active,93,Fc1ccc(C(OCCCc2cnc[nH]2)c2ccc(F)cc2)cc1,4
6603883,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)[N+]1(C)C2CCC1CC(C(=O)OC(CO)c1ccccc1)C2,2.9
6603885,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NC(C(=O)O)c1cc(=O)[nH]o1,-3.9
6603886,1,0,Active,82,1,0,Active,41,1,0,Active,85,1,0,Active,84,1,0,Active,40,O=C(C=Cc1ccc(O)cc1)c1ccc(O)cc1O,3.2
6603902,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,84,0,0,Inactive,0,0,0,Inactive,0,Cc1ccccc1N1CCN(S(=O)(=O)CC23CCC(CC2NC(=O)C(N)CCS(C)(=O)=O)C3(C)C)CC1,2.1
6603903,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-0.8
